WorkOrderNumber;DateCreated;DatePrinted;ProductNumber;ControlType;ControlPosition;StackPosition;HeadrailType;TrackWidthNumeric;TrackWidthFraction;LouverQty;FinalLouverLengthNumeric;FinalLouverLengthFraction;LouverComponentNumber;LouverComponentDesc;ValanceBaseWidthNumeric;ValanceBaseWidthFraction;ValanceInsert ComponentNumber;ValanceInsertComponentDesc
3463931.002;03/02/2020;12/31/1899;BVT15          ;W;R;R;G98  ;21.5625;21 9/16;7;59.8750;59 7/8;68-3417-40     ;3.5X16 CR BRUSSELS CANAL  -2;21.7500;21 3/4;68-3417-40     ;3.5X16 CR BRUSSELS CANAL  -2
3463932.001;03/02/2020;12/31/1899;BVT15          ;W;L;L;G98  ;77.8125;77 13/16;26;82.5000;82 1/2;68-3395-40     ;3.5X16 QTM S-SHP MODEL -3;78.0000;78;68-6881-40     ;3.5X16 EMB QTM MODEL -3
3463941.001;03/02/2020;12/31/1899;BVT15          ;W;L;L;G98  ;77.3125;77 5/16;25;78.5000;78 1/2;68-3331-40     ;3.5X16 LTHS S MSTY WHT -2;77.5000;77 1/2;68-3981-40     ;3.5X16 CRWN LTHS MISTY WHT -3
3463986.001;03/02/2020;12/31/1899;BVT15          ;B;R;L;G98  ;44.9375;44 15/16;15;65.5000;65 1/2;68-6584-40     ;3.5X16 CR GROTTO STORMCLOUD 4;;;;
3463986.002;03/02/2020;12/31/1899;BVT15          ;B;R;L;G98  ;33.9375;33 15/16;11;58.7500;58 3/4;68-6584-40     ;3.5X16 CR GROTTO STORMCLOUD 4;;;;
3463986.003;03/02/2020;12/31/1899;BVT15          ;B;R;L;G98  ;137.9375;137 15/16;45;92.0000;92;68-6584-40     ;3.5X16 CR GROTTO STORMCLOUD 4;;;;
3463986.004;03/02/2020;12/31/1899;BVT15          ;B;R;L;G98  ;25.1875;25 3/16;9;84.0000;84;68-6584-40     ;3.5X16 CR GROTTO STORMCLOUD 4;;;;
3463986.005;03/02/2020;12/31/1899;BVT15          ;B;R;L;G98  ;34.1875;34 3/16;11;59.0000;59;68-6584-40     ;3.5X16 CR GROTTO STORMCLOUD 4;;;;
3463986.006;03/02/2020;12/31/1899;BVT15          ;B;R;L;G98  ;34.1875;34 3/16;11;59.0000;59;68-6584-40     ;3.5X16 CR GROTTO STORMCLOUD 4;;;;
3463986.007;03/02/2020;12/31/1899;BVT15          ;B;R;L;G98  ;47.1875;47 3/16;16;59.0000;59;68-6584-40     ;3.5X16 CR GROTTO STORMCLOUD 4;;;;
3463986.008;03/02/2020;12/31/1899;BVT15          ;B;R;L;G98  ;32.9375;32 15/16;11;46.5000;46 1/2;68-6584-40     ;3.5X16 CR GROTTO STORMCLOUD 4;;;;
3463993.001;03/02/2020;12/31/1899;BVT15          ;B;R;R;G98  ;57.6875;57 11/16;19;55.3750;55 3/8;68-3397-40     ;3.5X16 QTM S-SHP SHIPWRECK 4;58.2500;58 1/4;68-6875-40     ;3.5X16 EMB QUANTUM SHIPWRECK 4
3463996.001;03/02/2020;12/31/1899;BVT15          ;W;L;L;G85  ;69.5000;69 1/2;23;75.0000;75;02438-06       ;3.5" SHEFFIELD WEATHERED;;;;
3463996.002;03/02/2020;12/31/1899;BVT15          ;W;L;L;G85  ;93.5000;93 1/2;30;43.5000;43 1/2;02438-04       ;3.5" SHEFFIELD TUSCON;;;;
3463997.001;03/02/2020;12/31/1899;BVT15          ;B;L;L;G85  ;77.7500;77 3/4;25;79.5000;79 1/2;68-9306-41     ;3.5X82.5CR DPLX WHT -2;78.0000;78;68-9306-40     ;3.5X16CR DPLX WHT -2
3464003.001;03/02/2020;12/31/1899;BVT15          ;B;L;R;G85  ;89.7500;89 3/4;29;82.5000;82 1/2;68-6699-40     ;'3.5"X16''GRGTOWN-S NTONL MALL-4';90.0000;90;68-6499-40     ;'3.5"X16''CRWN GRGTOWN NANLMLL-4'
3464023.001;03/02/2020;03/02/2020;BVT15          ;W;L;L;G85  ;76.7500;76 3/4;25;82.5000;82 1/2;68-6802-40     ;3.5X16 CR CHENIL CHANTARELLE-2;77.0000;77;68-6802-40     ;3.5X16 CR CHENIL CHANTARELLE-2
3464029.001;03/02/2020;12/31/1899;BVT15          ;B;R;S;G98  ;41.6875;41 11/16;14;54.7500;54 3/4;68-6698-40     ;'3.5"X16''GRGTOWN-S CPTOL HILL-2';42.2500;42 1/4;68-6498-40     ;'3.5"X16''CRWN GRGTOWN CAPTLHL-2'
3464029.002;03/02/2020;12/31/1899;BVT15          ;B;R;S;G98  ;71.4375;71 7/16;24;62.5000;62 1/2;68-6698-40     ;'3.5"X16''GRGTOWN-S CPTOL HILL-2';72.0000;72;68-6498-40     ;'3.5"X16''CRWN GRGTOWN CAPTLHL-2'
3464029.003;03/02/2020;12/31/1899;BVT15          ;B;R;S;G98  ;79.4375;79 7/16;26;54.5000;54 1/2;68-6698-40     ;'3.5"X16''GRGTOWN-S CPTOL HILL-2';80.0000;80;68-6498-40     ;'3.5"X16''CRWN GRGTOWN CAPTLHL-2'
3464029.006;03/02/2020;12/31/1899;BVT15          ;B;R;S;G98  ;41.6875;41 11/16;14;54.5000;54 1/2;68-6698-40     ;'3.5"X16''GRGTOWN-S CPTOL HILL-2';42.2500;42 1/4;68-6498-40     ;'3.5"X16''CRWN GRGTOWN CAPTLHL-2'
3464061.005;03/02/2020;12/31/1899;BVT15          ;W;R;R;G98  ;81.0625;81 1/16;27;83.0000;83;68-6648-40     ;3.5X16 SAFARI S HEARTHSTONE 4;81.2500;81 1/4;68-3648-40     ;3.5X16 SAFARI HEARTHSTONE 4
3464062.002;03/02/2020;12/31/1899;BVT15          ;B;L;R;G85  ;89.7500;89 3/4;29;82.5000;82 1/2;68-6693-40     ;'3.5"X16''GRGTOWN-S TWNY -3';90.0000;90;68-6493-40     ;'3.5"X16''CRWN GRGTOWN TWNY -3'
3464109.003;03/02/2020;12/31/1899;BVT15LVR       ;;;L;G98  ;;;16;95.1250;95 1/8;68-6691-40     ;'3.5"X16''GRGTOWN-S WHITE -3';;;;
3464109.004;03/02/2020;12/31/1899;BVT15LVR       ;;;R;G98  ;;;16;95.1250;95 1/8;68-6691-40     ;'3.5"X16''GRGTOWN-S WHITE -3';;;;
3464124.02;03/02/2020;12/31/1899;GVT15          ;W;L;L;G71  ;77.8750;77 7/8;25;94.5000;94 1/2;68-9306-40     ;3.5X16CR DPLX WHT -2;78.0000;78;68-9306-41     ;3.5X82.5CR DPLX WHT -2
3464192.003;03/02/2020;12/31/1899;BVT15          ;W;L;L;G98  ;74.0625;74 1/16;24;83.0000;83;68-6791-40     ;3.5X16 CHENILLE CREAM -2;74.2500;74 1/4;68-6791-40     ;3.5X16 CHENILLE CREAM -2
3464201.023;03/02/2020;12/31/1899;BVT15          ;B;R;S;G98  ;111.4375;111 7/16;36;79.7500;79 3/4;68-3973-40     ;3.5X16 FIBER WHITE -2;112.0000;112;68-3973-40     ;3.5X16 FIBER WHITE -2
3464254.002;03/02/2020;12/31/1899;BVT15          ;W;R;R;G85  ;69.7500;69 3/4;23;80.7500;80 3/4;68-3892-40     ;3.5X16 WNDW WEAV DEEP WALNT -2;70.0000;70;68-3892-40     ;3.5X16 WNDW WEAV DEEP WALNT -2
3464259.001;03/02/2020;03/02/2020;SSVT15         ;W;R;R;G71  ;82.1250;82 1/8;26;81.5000;81 1/2;68-9306-41     ;3.5X82.5CR DPLX WHT -2;82.2500;82 1/4;68-9306-41     ;3.5X82.5CR DPLX WHT -2
3464267.009;03/02/2020;12/31/1899;GVT15          ;B;R;S;G71  ;44.8750;44 7/8;16;42.0000;42;68-3970-40     ;3.5X16 FIBER SANDSTONE -2;45.0000;45;68-3970-40     ;3.5X16 FIBER SANDSTONE -2
3464278.001;03/02/2020;12/31/1899;SSVT15         ;B;L;S;G98  ;110.9375;110 15/16;36;68.5000;68 1/2;68-9020-40     ;3.5X16 CR STOWE YEW  -2;110.5000;110 1/2;68-9020-40     ;3.5X16 CR STOWE YEW  -2
3464278.002;03/02/2020;12/31/1899;SSVT15         ;B;L;L;G98  ;102.9375;102 15/16;34;68.5000;68 1/2;68-9020-40     ;3.5X16 CR STOWE YEW  -2;99.0000;99;68-9020-40     ;3.5X16 CR STOWE YEW  -2
3464278.003;03/02/2020;12/31/1899;SSVT15         ;B;R;R;G98  ;102.9375;102 15/16;34;68.5000;68 1/2;68-9020-40     ;3.5X16 CR STOWE YEW  -2;99.0000;99;68-9020-40     ;3.5X16 CR STOWE YEW  -2
3464278.004;03/02/2020;12/31/1899;SSVT15         ;B;R;R;G98  ;37.4375;37 7/16;13;68.5000;68 1/2;68-9020-40     ;3.5X16 CR STOWE YEW  -2;37.5000;37 1/2;68-9020-40     ;3.5X16 CR STOWE YEW  -2
3464278.005;03/02/2020;12/31/1899;SSVT15         ;B;L;L;G98  ;40.9375;40 15/16;14;68.5000;68 1/2;68-9020-40     ;3.5X16 CR STOWE YEW  -2;41.5000;41 1/2;68-9020-40     ;3.5X16 CR STOWE YEW  -2
3464286.001;03/02/2020;12/31/1899;GVT15VAL       ;; ;;;;;0;;;;;134.0000;134;02438-05       ;3.5" SHEFFIELD ECLIPSE
3464287.002;03/02/2020;12/31/1899;GVT15LVR       ;; ;;G85  ;;;45;50.4375;50 7/16;02438-05       ;3.5" SHEFFIELD ECLIPSE;;;;
3464292.001;03/02/2020;12/31/1899;GVT15LVR       ;;;;G85  ;;;14;91.3750;91 3/8;68-9306-40     ;3.5X16CR DPLX WHT -2;;;;
3464298.001;03/02/2020;12/31/1899;GVT15          ;B;R;L;G85  ;62.0000;62;20;55.5000;55 1/2;68-9021-40     ;3.5X16 CR STOWE RESORT -2;62.2500;62 1/4;68-9021-40     ;3.5X16 CR STOWE RESORT -2
3464298.002;03/02/2020;12/31/1899;GVT15          ;B;R;L;G85  ;62.0000;62;20;55.5000;55 1/2;68-9021-40     ;3.5X16 CR STOWE RESORT -2;62.2500;62 1/4;68-9021-40     ;3.5X16 CR STOWE RESORT -2
3464298.003;03/02/2020;12/31/1899;GVT15          ;B;R;L;G85  ;62.2500;62 1/4;20;55.5000;55 1/2;68-9021-40     ;3.5X16 CR STOWE RESORT -2;62.5000;62 1/2;68-9021-40     ;3.5X16 CR STOWE RESORT -2
3464298.004;03/02/2020;12/31/1899;GVT15          ;B;L;R;G85  ;62.1250;62 1/8;20;55.5000;55 1/2;68-9021-40     ;3.5X16 CR STOWE RESORT -2;62.3750;62 3/8;68-9021-40     ;3.5X16 CR STOWE RESORT -2
3464300.001;03/02/2020;12/31/1899;GVT15LVR       ;;; ;G85  ;;;9;82.2500;82 1/4;68-9303-41     ;3.5X82.5CR DPLX ALAB -2;;;;
3464313.001;03/02/2020;12/31/1899;GVT15LVR       ;;; ;G85  ;;;27;96.0000;96;68-9015-40     ;3.5X16 STOWE WILLOW -2;;;;
3464316.004;03/02/2020;12/31/1899;BVT15          ;W;L;L;G98  ;65.8125;65 13/16;22;82.5000;82 1/2;68-9308-40     ;3.5X16CR DPLX TAN -3;66.0000;66;68-9308-40     ;3.5X16CR DPLX TAN -3
3464318.001;03/02/2020;12/31/1899;GVT15LVR       ;;;;G85  ;;;4;72.0000;72;68-9303-41     ;3.5X82.5CR DPLX ALAB -2;;;;
3464320.001;03/02/2020;12/31/1899;GVT15LVR       ;;;;G85  ;;;25;81.9375;81 15/16;02567-90       ;3.5" BASKERVILLE HAVARTI;;;;
3464333.001;03/02/2020;12/31/1899;GVT15VAL       ;; ;;;;;0;;;;;25.0000;25;02572-34       ;3.5" ROYALE RAPTURE
3464333.002;03/02/2020;12/31/1899;GVT15VAL       ;; ;;;;;0;;;;;54.5000;54 1/2;02572-34       ;3.5" ROYALE RAPTURE
3464339.005;03/02/2020;12/31/1899;BVT15          ;B;R;L;G98  ;70.9375;70 15/16;23;78.0000;78;68-3396-40     ;3.5X16 QTM S-SHP CHEVRE 2;73.1250;73 1/8;68-6874-40     ;3.5X16 EMB QUANTUM CHEVRE 2
3464341.001;03/02/2020;12/31/1899;GVT15LVR       ;;;;G85  ;;;1;82.5000;82 1/2;68-9306-41     ;3.5X82.5CR DPLX WHT -2;;;;
3464343.001;03/02/2020;12/31/1899;GVT15LVR       ;;;;G85  ;;;10;79.0000;79;68-9303-41     ;3.5X82.5CR DPLX ALAB -2;;;;
3464356.001;03/02/2020;12/31/1899;GVT15LVR       ;;;;G85  ;;;40;83.6875;83 11/16;02567-93       ;3.5" BASKERVILLE CAFFEINE;;;;
3464361.001;03/02/2020;12/31/1899;GVT15LVR       ; ;;;G85  ;;;3;82.0000;82;68-9307-41     ;3.5X82.5CR DPLX IVORY -3;;;;
3464373.004;03/02/2020;12/31/1899;BVT15          ;W;R;R;G98  ;69.5625;69 9/16;23;78.0625;78 1/16;02550-72       ;3.5" PRESCOTT DUNE;69.7500;69 3/4;02550-72       ;3.5" PRESCOTT DUNE
3464375.001;03/02/2020;12/31/1899;GVT15LVR       ;;;;G85  ;;;12;45.2500;45 1/4;68-9303-40     ;3.5X16CR DPLX ALAB -2;;;;
3464379.001;03/02/2020;12/31/1899;GVT15LVR       ;;;;G85  ;;;6;80.0000;80;68-9307-41     ;3.5X82.5CR DPLX IVORY -3;;;;
3464383.001;03/02/2020;12/31/1899;GVT15LVR       ;;;;G85  ;;;6;78.5000;78 1/2;68-9307-41     ;3.5X82.5CR DPLX IVORY -3;;;;
3464389.001;03/02/2020;12/31/1899;GVT15LVR       ;;; ;G85  ;;;33;85.9375;85 15/16;02672-11       ;3.5 GRASSES TWIG;;;;
3464404.001;03/02/2020;03/02/2020;SSVT15LVR      ;B;;S;G71  ;;;52;69.8125;69 13/16;02438-04       ;3.5" SHEFFIELD TUSCON;;;;
3464432.003;03/02/2020;12/31/1899;BVT15          ;B;R;S;G85  ;117.0000;117;38;54.5000;54 1/2;68-9682-40     ;3.5X16HOMESPUN II S BTRSCTH -3;117.2500;117 1/4;68-9112-40     ;3.5X16HOMESPUN II BTTRSCTH -3
3464460.008;03/02/2020;12/31/1899;BVT15          ;B;R;R;G85  ;119.5000;119 1/2;39;91.6250;91 5/8;68-3185-40     ;3.5X16 DAZZLE SNOWFALL -2;121.0000;121;68-3185-40     ;3.5X16 DAZZLE SNOWFALL -2
3464468.008;03/02/2020;12/31/1899;BVT15          ;W;L;L;G85  ;77.7500;77 3/4;25;82.5000;82 1/2;68-9306-41     ;3.5X82.5CR DPLX WHT -2;78.0000;78;68-9306-41     ;3.5X82.5CR DPLX WHT -2
3464535.001;03/02/2020;12/31/1899;GVT15          ;W;R;R;G85  ;84.7500;84 3/4;27;78.0000;78;68-9310-40     ;3.5X16 CROWN SATIN WHT -2;85.0000;85;68-9310-40     ;3.5X16 CROWN SATIN WHT -2
3464538.016;03/02/2020;12/31/1899;SSVT15         ;B;R;R;G85  ;83.1250;83 1/8;27;77.6250;77 5/8;68-9585-40     ;3.5 X 16 CR LINEN EBONY -4;83.3750;83 3/8;68-9585-40     ;3.5 X 16 CR LINEN EBONY -4
3464600.001;03/02/2020;03/02/2020;BVT15          ;B;L;L;G85  ;94.2500;94 1/4;30;79.2500;79 1/4;68-3090-40     ;3.5X16 CR FIBER SHALE 4;94.5000;94 1/2;68-3090-40     ;3.5X16 CR FIBER SHALE 4
3464600.002;03/02/2020;03/02/2020;BVT15          ;B;L;S;G85  ;137.2500;137 1/4;44;57.5000;57 1/2;68-9020-40     ;3.5X16 CR STOWE YEW  -2;137.5000;137 1/2;68-9020-40     ;3.5X16 CR STOWE YEW  -2
3464600.003;03/02/2020;03/02/2020;BVT15          ;B;R;R;G85  ;116.1250;116 1/8;37;59.0000;59;68-9020-40     ;3.5X16 CR STOWE YEW  -2;116.3750;116 3/8;68-9020-40     ;3.5X16 CR STOWE YEW  -2
3464600.004;03/02/2020;03/02/2020;BVT15          ;B;L;L;G85  ;116.1250;116 1/8;37;59.0000;59;68-9020-40     ;3.5X16 CR STOWE YEW  -2;116.3750;116 3/8;68-9020-40     ;3.5X16 CR STOWE YEW  -2
3464603.001;03/02/2020;12/31/1899;BVT15          ;W;R;R;G85  ;77.7500;77 3/4;25;81.5000;81 1/2;68-9308-40     ;3.5X16CR DPLX TAN -3;78.0000;78;68-9308-40     ;3.5X16CR DPLX TAN -3
3464603.002;03/02/2020;12/31/1899;BVT15          ;W;R;R;G85  ;111.7500;111 3/4;36;81.5000;81 1/2;68-9308-40     ;3.5X16CR DPLX TAN -3;112.0000;112;68-9308-40     ;3.5X16CR DPLX TAN -3
3464612.001;03/02/2020;03/02/2020;SMTMVT         ;W;R;R;;;;0;.;;68-3056-40     ;'3.5 X 16'' .024 CROWN WHITE -1';;;;
3464625.001;03/02/2020;12/31/1899;BVT15          ;W;R;R;G98  ;77.8125;77 13/16;26;86.4375;86 7/16;02434-04       ;3.5" CROSSWEAVE BRICK;78.0000;78;02434-04       ;3.5" CROSSWEAVE BRICK
3464626.001;03/02/2020;12/31/1899;BVT15          ;B;R;S;G98  ;72.1875;72 3/16;24;70.8750;70 7/8;68-6585-40     ;'3.5" X 16'' GROTTO WHITE -2';72.7500;72 3/4;68-6585-40     ;'3.5" X 16'' GROTTO WHITE -2'
3464626.002;03/02/2020;12/31/1899;BVT15          ;B;R;L;G85  ;51.5000;51 1/2;17;35.0000;35;68-6585-40     ;'3.5" X 16'' GROTTO WHITE -2';51.7500;51 3/4;68-6585-40     ;'3.5" X 16'' GROTTO WHITE -2'
3464642.001;03/02/2020;12/31/1899;SSVT15         ;B;R;S;G71  ;117.6250;117 5/8;38;54.3750;54 3/8;68-9312-40     ;3.5X16CR DPLX MSTY GRY -2;117.7500;117 3/4;68-9312-40     ;3.5X16CR DPLX MSTY GRY -2
3464666.001;03/02/2020;03/02/2020;GVT15LVR       ;B;;L;G71  ;;;5;78.0000;78;68-6261-40     ;3.5 X 16  LINEN S CREAM -3;;;;
3464700.001;03/02/2020;03/02/2020;GVT15VAL       ;; ;;;;;0;;;;;81.7500;81 3/4;68-3356-41     ;3.45"X82.5" CROWN WHITE -1
3464700.002;03/02/2020;03/02/2020;GVT15VAL       ;; ;;;;;0;;;;;57.6250;57 5/8;68-3356-40     ;3.45X16 CRWN/HAMLTN WHITE -1
3464700.003;03/02/2020;03/02/2020;GVT15VAL       ;; ;;;;;0;;;;;69.5000;69 1/2;68-3356-41     ;3.45"X82.5" CROWN WHITE -1
3464739.001;03/02/2020;03/02/2020;BVT15LVR       ;;;;G85  ;;;2;46.5000;46 1/2;68-3183-40     ;'3.5" X 16'' DAZZLE MARINE -2';;;;
3464852.001;03/02/2020;12/31/1899;GVT15          ;W;R;R;G85  ;103.7500;103 3/4;34;83.5000;83 1/2;02555-81       ;3.5" URBAN LOFT SKYLINE;104.0000;104;02555-81       ;3.5" URBAN LOFT SKYLINE
3464909.001;03/02/2020;12/31/1899;GVT15LVR       ;; ;;G71  ;;;2000;64.0000;64;68-9303-41     ;3.5X82.5CR DPLX ALAB -2;;;;
3464913.001;03/02/2020;12/31/1899;SSVT15         ;W;L;L;G71  ;80.8750;80 7/8;26;85.5000;85 1/2;68-9015-40     ;3.5X16 STOWE WILLOW -2;81.0000;81;68-9015-40     ;3.5X16 STOWE WILLOW -2
3464917.001;03/02/2020;03/02/2020;BVT15LVR       ;;; ;G85  ;;;1;68.0000;68;02438-06       ;3.5" SHEFFIELD WEATHERED;;;;
3464918.001;03/02/2020;12/31/1899;GVT15          ;B;R;R;G71  ;73.6250;73 5/8;24;81.4375;81 7/16;68-9308-40     ;3.5X16CR DPLX TAN -3;;;;
3464918.002;03/02/2020;12/31/1899;GVT15          ;B;L;L;G71  ;95.1250;95 1/8;31;63.4375;63 7/16;68-9307-40     ;3.5X16CR DPLX IVORY -3;;;;
3464918.003;03/02/2020;12/31/1899;GVT15          ;B;L;L;G71  ;95.1250;95 1/8;31;63.4375;63 7/16;68-9307-40     ;3.5X16CR DPLX IVORY -3;;;;
3464918.004;03/02/2020;12/31/1899;GVT15          ;B;L;L;G71  ;95.1250;95 1/8;31;73.4375;73 7/16;68-9307-41     ;3.5X82.5CR DPLX IVORY -3;;;;
3464918.005;03/02/2020;12/31/1899;GVT15          ;B;R;S;G71  ;106.1250;106 1/8;34;49.4375;49 7/16;68-9312-40     ;3.5X16CR DPLX MSTY GRY -2;;;;
3464918.006;03/02/2020;12/31/1899;GVT15          ;B;R;R;G71  ;33.3750;33 3/8;11;30.9375;30 15/16;68-9306-41     ;3.5X82.5CR DPLX WHT -2;;;;
3464918.007;03/02/2020;12/31/1899;GVT15          ;B;R;S;G71  ;143.6250;143 5/8;46;49.4375;49 7/16;68-9308-40     ;3.5X16CR DPLX TAN -3;;;;
3464918.008;03/02/2020;12/31/1899;GVT15          ;B;R;S;G71  ;114.3750;114 3/8;38;70.9375;70 15/16;68-9312-40     ;3.5X16CR DPLX MSTY GRY -2;;;;
3464918.009;03/02/2020;12/31/1899;GVT15          ;B;R;S;G71  ;114.3750;114 3/8;38;70.9375;70 15/16;68-9312-40     ;3.5X16CR DPLX MSTY GRY -2;;;;
3464918.01;03/02/2020;12/31/1899;GVT15          ;B;R;S;G71  ;114.3750;114 3/8;38;70.9375;70 15/16;68-9312-40     ;3.5X16CR DPLX MSTY GRY -2;;;;
3464918.011;03/02/2020;12/31/1899;GVT15          ;B;R;S;G71  ;114.3750;114 3/8;38;70.9375;70 15/16;68-9312-40     ;3.5X16CR DPLX MSTY GRY -2;;;;
3464918.012;03/02/2020;12/31/1899;GVT15          ;B;R;S;G71  ;114.3750;114 3/8;38;70.9375;70 15/16;68-9312-40     ;3.5X16CR DPLX MSTY GRY -2;;;;
3464918.013;03/02/2020;12/31/1899;GVT15          ;B;R;S;G71  ;143.6250;143 5/8;46;71.9375;71 15/16;68-9312-40     ;3.5X16CR DPLX MSTY GRY -2;;;;
3464918.014;03/02/2020;12/31/1899;GVT15          ;B;R;R;G71  ;50.1250;50 1/8;16;69.4375;69 7/16;68-9307-41     ;3.5X82.5CR DPLX IVORY -3;;;;
3464918.015;03/02/2020;12/31/1899;GVT15          ;B;R;S;G71  ;75.6250;75 5/8;26;58.9375;58 15/16;68-9306-40     ;3.5X16CR DPLX WHT -2;;;;
3464918.016;03/02/2020;12/31/1899;GVT15          ;B;R;R;G71  ;50.1250;50 1/8;16;70.9375;70 15/16;68-9307-41     ;3.5X82.5CR DPLX IVORY -3;;;;
3464918.017;03/02/2020;12/31/1899;GVT15          ;B;R;R;G71  ;50.1250;50 1/8;16;69.4375;69 7/16;68-9307-41     ;3.5X82.5CR DPLX IVORY -3;;;;
3464918.018;03/02/2020;12/31/1899;GVT15          ;B;L;S;G71  ;88.1250;88 1/8;30;60.4375;60 7/16;68-9312-40     ;3.5X16CR DPLX MSTY GRY -2;;;;
3464918.019;03/02/2020;12/31/1899;GVT15          ;B;L;L;G71  ;120.1250;120 1/8;38;42.5625;42 9/16;68-9308-40     ;3.5X16CR DPLX TAN -3;;;;
